,LOC_GUID,ADDR_GUID,APT_NO_LABEL,CIVIC_NO,CIVIC_NO_SUFFIX,OFFICIAL_STREET_NAME,OFFICIAL_STREET_TYPE,OFFICIAL_STREET_DIR,PROV_CODE,CSD_ENG_NAME,CSD_FRE_NAME,CSD_TYPE_ENG_CODE,CSD_TYPE_FRE_CODE,MAIL_STREET_NAME,MAIL_STREET_TYPE,MAIL_STREET_DIR,MAIL_MUN_NAME,MAIL_PROV_ABVN,MAIL_POSTAL_CODE,BG_DLS_LSD,BG_DLS_QTR,BG_DLS_SCTN,BG_DLS_TWNSHP,BG_DLS_RNG,BG_DLS_MRD,BG_X,BG_Y,BU_N_CIVIC_ADD,BU_USE
0,5c7f533a-caed-4f56-8a9c-06c7275e36ce,3ec7b153-6967-47e1-abb7-71ed3c3a32e5,214,25,,Station,ST,,35,Bancroft,Bancroft,T,T,STATION,ST,,BANCROFT,ON,K0L1C0,,,,,,,7313278.3527,1110345.6272,RR 1,1
1,88eca08c-8ef1-47dd-8df0-67351d7a41a0,137345d3-37f8-413a-a082-cae30a1ba1b5,,1142,,Bittersweet,PL,,35,Kingston,Kingston,CY,CY,BITTERSWEET,PL,,KINGSTON,ON,K7P2G9,,,,,,,7434619.7132,1046665.8064,,1
2,af349888-deab-4e24-9217-515fce8c28f4,78ff107e-7839-4fab-89eb-be2d7d74162b,4-10,1749,,Dundas,ST,E,35,Mississauga,Mississauga,CY,CY,DUNDAS,ST,E,MISSISSAUGA,ON,L4X2R6,,,,,,,7210026.2126,921625.1137,,1
3,b42c408c-0b8a-4bc1-aeec-247f5292f15f,00919124-c9f7-485b-8891-bbaee9f5e6ef,503,660,,Eglinton,AVE,W,35,Toronto,Toronto,C,C,EGLINTON,AVE,W,TORONTO,ON,M5N1C3,,,,,,,7220760.5779,933614.32821,,1
4,3a7557cb-94ed-4616-a38d-1b29ec54b657,34576f4d-037d-47f4-a51d-abcf50b5c54c,606,81,,Scott,ST,,35,St. Catharines,St. Catharines,CY,CY,SCOTT,ST,,ST CATHARINES,ON,L2N7L5,,,,,,,7245588.8568,877810.21737,,1
5,0fcfc462-b3e3-43d6-93c3-f5357b37e8a6,7013646a-0c9a-434f-a145-ce4cd339df29,,44,,First,AVE,,35,Quinte West,Quinte West,CY,CY,FIRST,AVE,,TRENTON,ON,K8V4C4,,,,,,,7358303.6193,1009112.2946,,1
6,54c97cf8-e21f-4d64-9dc3-0f9d0e8a72e1,bd53b0d4-08e1-4152-b6cd-c9be2ccf7c7f,,32,,Culham,DR,,35,Cambridge,Cambridge,CY,CY,CULHAM,DR,,CAMBRIDGE,ON,N1S2G8,,,,,,,7154778.1841,879121.07487,,1
7,713be4da-e62f-463c-8d1a-c2ed5e768f9f,2c310124-6263-4885-87fb-f70c95a13f47,310,200,,Jackson,ST,W,35,Hamilton,Hamilton,C,C,JACKSON,ST,W,HAMILTON,ON,L8P4R9,,,,,,,7193150.6006,876507.83317,,1
8,ebacb0fe-a587-4073-ada6-5481717b4956,80e6fae2-ce5c-4189-ad87-6bb97873294c,,92,,Harris,CRES,,35,Vaughan,Vaughan,CY,CY,HARRIS,CRES,,WOODBRIDGE,ON,L4L1R9,,,,,,,7203483.4263,939446.2331,,1
9,b6b27700-4434-4848-93f1-61a4323dd504,2aae2f42-addc-4f8f-bdc4-0c91c6fb6a95,,672,,Holly,AVE,,35,Milton,Milton,T,T,HOLLY,AVE,,MILTON,ON,L9T0G2,,,,,,,7189704.3007,905213.28882,,2
10,2bfe5a16-46b8-4796-a864-f1ad1f3db351,4ba6dfe0-eed4-4bfb-bd55-93dd17d847d6,19,342,,Bronte,ST,S,35,Milton,Milton,T,T,BRONTE,ST,S,MILTON,ON,L9T5B7,,,,,,,7187900.4781,903880.4812,,3
11,6422454e-03de-4c8e-8e65-01499815d668,ca6c997a-db1e-4df8-b803-83729c66d264,,2143,,Desloges,RD,,35,Greater Sudbury / Grand Sudbury,Greater Sudbury / Grand Sudbury,CV,CV,DESLOGES,RD,,SUDBURY,ON,P3G1C4,,,,,,,7045881.5207,1215560.0272,,1
12,3201e54d-aac6-480f-af8d-166e7a91dcb1,41f514c2-769e-4b50-ad28-b9c284817860,,197,,Forsyth,RD,,35,Newmarket,Newmarket,T,T,FORSYTH,RD,,NEWMARKET,ON,L3Y7Y2,,,,,,,7208236.0357,973730.66555,,1
13,2326a64b-867c-4c7d-a3b0-7fb3d581f5b6,473ff767-607e-488a-9ab2-cd94eef03375,2B,167,,Russell,AVE,,35,Ottawa,Ottawa,CV,CV,RUSSELL,AVE,,OTTAWA,ON,K1N7X3,,,,,,,7472888.3271,1191239.3848,,1
14,1be5355b-64c9-440a-ac93-5108d39f74af,0d50ea59-7075-41bf-90e1-b246f334fa67,1,20,,Church,ST,,35,Brockville,Brockville,CY,CY,CHURCH,ST,,BROCKVILLE,ON,K6V3X4,,,,,,,7495681.9915,1099867.7315,,1
15,5877047a-aa1e-4e74-b794-6eb6f49d2486,b5703188-f8d5-4856-8d49-121cb840914c,,671,,College Manor,DR,,35,Newmarket,Newmarket,T,T,COLLEGE MANOR,DR,,NEWMARKET,ON,L3Y8M1,,,,,,,7210873.6342,971688.07919,,1
16,e8eb3592-bf34-4ae6-b3da-d62fbbddb67d,294c6cdb-8586-41d4-88e7-ca448a3ed2c5,,36,,Knyvet,AVE,,35,Hamilton,Hamilton,C,C,KNYVET,AVE,,HAMILTON,ON,L9A3J5,,,,,,,7194241.8635,875247.35549,,1
17,b31c952b-39fa-4b05-b3dd-cc9aa28213a2,f269283e-77d3-4314-a2f5-c61960a3e47b,,1155,,Millar Hill,RD,,35,Lake of Bays,Lake of Bays,TP,TP,MILLAR HILL,RD,,HUNTSVILLE,ON,P1H2J6,,,,,,,,,,2
18,dbe9c9c4-73c3-432e-a51d-7d4ee385f63a,eaf81272-c690-451b-8ff3-2f9dadc8044b,503,32,,Carluke,CRES,,35,Toronto,Toronto,C,C,CARLUKE,CRES,,NORTH YORK,ON,M2L2J3,,,,,,,7221925.2665,940607.83601,,1
19,45215edc-b828-41d8-acef-1538d96a71f3,dd97979a-714c-47f3-bb3d-e3f77705abcd,,8310,,Beaverdams,RD,,35,Niagara Falls,Niagara Falls,CY,CY,BEAVERDAMS,RD,,NIAGARA FALLS,ON,L2H0P5,,,,,,,7257372.9788,870367.69576,,1
20,29b1f461-8420-4f1a-90ce-c3d7d53bc8a4,c2281d15-b351-4986-ba60-052ba0913c37,,165,,August Lily,CRES,,35,Ottawa,Ottawa,CV,CV,AUGUST LILY,CRES,,GLOUCESTER,ON,K1V2E3,,,,,,,7476690.3766,1176160.8895,,2
21,6f72c870-328b-43fe-8931-0cbb78e72297,188504ae-b168-4754-ad11-b0f482708cd5,,1836,,Haig,DR,,35,Ottawa,Ottawa,CV,CV,HAIG,DR,,OTTAWA,ON,K1G2J4,,,,,,,7476608.2427,1189700.1953,,1
22,eb82817f-20d7-42f1-b6b5-f5ca3eb89b94,6c1f7e2c-ba5f-479d-ad7b-767e69388f33,,2,,Lotus,RD,,35,Kawartha Lakes,Kawartha Lakes,CY,CY,LOTUS,RD,,PONTYPOOL,ON,L0A1K0,,,,,,,7269078.7171,992494.87059,,1
23,d3b55156-6bfe-4f5a-b82c-fc578c030663,9cdf32d4-f463-404b-adc7-542173881e37,,1012,,Kingston,RD,,35,Toronto,Toronto,C,C,KINGSTON,RD,,TORONTO,ON,M4E1T2,,,,,,,7232097.6828,933363.0351,,2
24,7b141c24-9f75-48b1-b4b7-785c270769ee,1bf15a90-c4cc-45c4-8f86-66327622a63b,,49,,Bay Ridge,LANE,,35,Rideau Lakes,Rideau Lakes,TP,TP,BAY RIDGE,LANE,,WESTPORT,ON,K0G1X0,,,,,,,,,,1
25,da4c4d46-9c31-4ed8-9c0c-b85ee8d9b761,97fbc1b9-d485-44b0-8c41-2a27635cce1f,14,18,,Applewood,LANE,,35,Toronto,Toronto,C,C,APPLEWOOD,LANE,,ETOBICOKE,ON,M9C0C1,,,,,,,7209925.4584,925462.9016,,1
26,2787c8e6-2c16-4915-8eea-7c12d056c7fa,9f815ed5-6681-423a-a263-476ce5c0b71a,820,35,,Watergarden,DR,,35,Mississauga,Mississauga,CY,CY,WATERGARDEN,DR,,MISSISSAUGA,ON,L5R0G8,,,,,,,7203694.0974,919247.02795,,1
27,2787c8e6-2c16-4915-8eea-7c12d056c7fa,fdd72467-d3b9-4009-b022-9d7b0840194f,1720,35,,Watergarden,DR,,35,Mississauga,Mississauga,CY,CY,WATERGARDEN,DR,,MISSISSAUGA,ON,L5R0G8,,,,,,,7203694.0974,919247.02795,,1
28,883de23f-3985-4710-b76c-8923dec3d298,ab6639d1-9a6c-47c9-8738-3305cf3cda40,,521569,,Concession 12 NDR,,,35,West Grey,West Grey,MU,MU,,,,ELMWOOD,ON,N0G1S0,,,,,,,,,RR 3,2
29,9516bb5e-d4be-4945-8256-a67d6a2fd824,8be1f371-0a38-4d64-84f3-e65aa46e45c8,,89,,Robert,ST,,35,Hamilton,Hamilton,C,C,ROBERT,ST,,HAMILTON,ON,L8L2P2,,,,,,,7194297.0179,877307.1303,,1
30,637261b3-d137-4e78-893e-ac3253083ab3,8b15aa0e-7655-48dd-b179-5fb3f28098d3,,106,,Mill,ST,S,35,Brampton,Brampton,CY,CY,MILL,ST,S,BRAMPTON,ON,L6Y1T3,,,,,,,7194068.0773,925645.36671,,1
31,f3ec246d-f453-435f-bb85-8d666de17e42,a7d15998-1287-4f48-937b-7884baa1904f,,1147,,Abrams,RD,,35,Highlands East,Highlands East,MU,MU,,,,CARDIFF,ON,K0L1C0,,,,,,,,,,1
32,8291e616-4638-4b53-bce9-6256464a65ec,a9951635-1c3a-4782-873a-70cac2d1372c,303,20,,Station Square,PVT,,35,Centre Wellington,Centre Wellington,TP,TP,STATION SQUARE,,,ELORA,ON,N0B1S0,,,,,,,7139492.4001,916278.15068,,1
33,f83d7cf1-f653-4d71-9508-2629d2ba54ae,ed0e4d15-830c-48f6-bb75-d6b6b71000b8,,263,,Dewitt,RD,,35,Hamilton,Hamilton,C,C,DEWITT,RD,,STONEY CREEK,ON,L8E2S9,,,,,,,7207563.8483,874941.76148,,2
34,e13580b3-96d9-4c71-b86e-90720cf51d47,ad18400f-cfdd-4a0f-a2b5-01520645bec1,1210,100,,Harrison Garden,BLVD,,35,Toronto,Toronto,C,C,HARRISON GARDEN,BLVD,,NORTH YORK,ON,M2N0C2,,,,,,,7220743.5466,939903.15834,,1
35,8b01130c-9906-44b5-96ce-dba624ec5cfe,0c3731b1-7505-4d82-8617-db6e19add030,,26,,Newton,ST,,35,Ottawa,Ottawa,CV,CV,NEWTON,ST,,OTTAWA,ON,K1S2S7,,,,,,,7472191.3117,1188100.1608,,2
36,9717daa6-5be1-4d46-9f35-43b06103a975,660d8652-f8b0-4f3a-a1bc-ab92e3fc25e0,,11168,,Springer Hill,RD,,35,Bayham,Bayham,MU,MU,SPRINGER HILL,RD,,AYLMER,ON,N5H2R3,,,,,,,,,RR 4,2
37,c4450f54-1250-45ea-bc5b-d6494313b4e3,3d233844-20cc-4aac-b9be-eacff228f06b,,514,,Almira,ST,,35,Pembroke,Pembroke,CY,CY,ALMIRA,ST,,PEMBROKE,ON,K8A3Z8,,,,,,,7351229.0502,1206427.5478,,2
38,c6a1be23-05f3-4130-b863-6818db39545e,08e6159f-594e-4e23-a543-1dc30fc1a5c5,,47,,Venetian,CRES,,35,Toronto,Toronto,C,C,VENETIAN,CRES,,NORTH YORK,ON,M3N2L9,,,,,,,7211915.8803,937891.82646,,1
39,fc3bcde1-ae1a-4983-bef4-60a16585d221,4b023749-ca9e-4a56-9c8a-f8ba168aa42f,,222,,Crombie,ST,,35,Clarington,Clarington,MU,MU,CROMBIE,ST,,BOWMANVILLE,ON,L1C0T8,,,,,,,7272992.5603,971683.91303,,1
40,a47b998e-f01a-4923-8efc-3439e5149623,d378a57c-b31b-40ec-bc30-3f8219a238c2,,77,,Westmount,ST,,35,Oshawa,Oshawa,CY,CY,WESTMOUNT,ST,,OSHAWA,ON,L1J4X2,,,,,,,7260294.051,963661.30541,,2
41,40a55577-d52b-4e42-b45f-d1a713a69a16,badfbee8-cfb0-4ced-9ddc-523aba7ee74d,,16,,Picaro,DR,,35,Toronto,Toronto,C,C,PICARO,DR,,NORTH YORK,ON,M3N2B5,,,,,,,7211471.145,937622.03794,,1
42,69afa329-6200-4f63-ba28-85b8b108b54c,64793fd7-33d3-4578-8923-310c575d9e2c,106,82,A,Roehampton,AVE,,35,St. Catharines,St. Catharines,CY,CY,ROEHAMPTON,AVE,,ST CATHARINES,ON,L2M7V1,,,,,,,7249451.195,878481.95136,,1
43,70f83aad-f443-40c3-b1d5-c8d3cedf51d8,d6c8dc11-e84f-448c-9d3e-5473ea2db8a9,,166,,Woodstock,AVE,,35,Norfolk County,Norfolk County,CY,CY,,,,PORT ROWAN,ON,N0E1M0,,,,,,,,,,1
44,efc87c0e-16fa-4b06-af62-4c0b52ae9f61,3b8ad709-0b56-4d79-978b-16af6cc4c7f0,,36,,Bellrock,DR,,35,Ottawa,Ottawa,CV,CV,BELLROCK,DR,,KANATA,ON,K2K3J4,,,,,,,7458918.3325,1175450.866,,1
45,8826a552-cb00-4f8e-8e3f-629378747caf,16876792-a216-4b72-b952-23f8275c5fb8,,123,,Clifton,RD,,35,Toronto,Toronto,C,C,CLIFTON,RD,,TORONTO,ON,M4T2G5,,,,,,,7223743.6089,933064.87143,,2
46,acea02b5-0f8a-4249-803d-e365ee2b7395,75cc4ff8-187a-4ac5-be4d-1ad6488b56da,2202,10,,Navy Wharf,CRT,,35,Toronto,Toronto,C,C,NAVY WHARF,CRT,,TORONTO,ON,M5V3V2,,,,,,,7224418.4127,927182.02856,,2
47,39793590-aca9-47fc-a913-e754e11b7981,62de8ed5-06b8-4d6f-8d4c-8840a9996058,TH120,5,,Marine Parade,DR,,35,Toronto,Toronto,C,C,MARINE PARADE,DR,,ETOBICOKE,ON,M8V4B4,,,,,,,7217804.1009,924625.44716,,1
48,15054e35-e962-4a9d-ae33-f9c72dbe4511,54821905-c336-4691-873d-d245971c0ca5,,78,,Glen Park,RD,,35,St. Catharines,St. Catharines,CY,CY,GLEN PARK,RD,,ST CATHARINES,ON,L2N3E9,,,,,,,7247220.07,880495.60762,,2
49,fe4f7cda-abe1-42c8-9983-b74b067762b1,8dacc298-bfc5-4b34-bee3-bcb0ddad977a,,62,,Castlewood,RD,,35,Toronto,Toronto,C,C,CASTLEWOOD,RD,,TORONTO,ON,M5N2L2,,,,,,,7221065.3828,933935.01706,,2
50,61000a7c-ade4-42b7-a5c5-45e253bc8593,91ecddf8-43fe-4ca1-a72e-ad35e72e5384,20,1030,,Kirkwood,AVE,,35,Ottawa,Ottawa,CV,CV,KIRKWOOD,AVE,,OTTAWA,ON,K1Z5Z3,,,,,,,7469663.1762,1185035.9633,,1
51,dac032d3-6f92-4048-aa90-950f563fcd16,b8eebb04-92ac-4d9e-893b-76f0c713a1b8,,546,,Kirkwood,AVE,,35,Ottawa,Ottawa,CV,CV,KIRKWOOD,AVE,,OTTAWA,ON,K1Z5X1,,,,,,,7468587.2952,1186223.1059,,1
52,b314826d-9d7e-4e16-ba0e-a505b1a10e07,68526fc3-ab6e-4aee-bf8d-c77d17df642b,,7735,,Rivard,LINE,,35,Chatham-Kent,Chatham-Kent,MU,MU,RIVARD,LINE,,GRANDE POINTE,ON,N0P1S0,,,,,,,7006611.0394,751051.61344,RR 1,2
53,d8d3d384-a2fd-46c7-95ca-a3e21d9d03c4,01988d94-a803-4086-a319-f1ef36106a5b,711,981,,Main,ST,W,35,Hamilton,Hamilton,C,C,MAIN,ST,W,HAMILTON,ON,L8S1A8,,,,,,,7190947.9271,876285.43117,,1
54,4043e5a8-56a1-4c9f-8bb5-7e093a488de9,6ba44191-c1a4-48cb-8875-7348c4735aec,,14,,Pickerel,RIDGE,,35,Brampton,Brampton,CY,CY,PICKEREL,RIDGE,,BRAMPTON,ON,L6S5E3,,,,,,,7194241.013,934352.98111,,2
55,46f0bd23-25f9-4592-9ec6-309e29592364,6bd130ce-3041-4db1-976e-c431214a507a,2005,90,,Stadium,RD,,35,Toronto,Toronto,C,C,STADIUM,RD,,TORONTO,ON,M5V3W5,,,,,,,7223722.4064,926341.93337,,2
56,bbff1897-37ff-4a13-9fb7-d6994d38dbbb,41b4eb70-42c2-4b4e-9541-0beb22d724b8,705,25,,Lascelles,BLVD,,35,Toronto,Toronto,C,C,LASCELLES,BLVD,,TORONTO,ON,M4V0B3,,,,,,,7222524.1336,933200.99946,,1
57,b2a45fb5-f8e7-40a2-9933-a973907c7ef1,10946ce4-2037-4e74-b132-4b7584505ee0,308,1379,,Costigan,RD,,35,Milton,Milton,T,T,COSTIGAN,RD,,MILTON,ON,L9T2K6,,,,,,,7189959.2836,907074.55294,,1
58,3815a8b1-1c24-426b-85c6-1717ee57ade3,240ae7c5-bde9-4fb8-a552-6409a8ff2086,,5469,,Festival,DR,,35,Mississauga,Mississauga,CY,CY,FESTIVAL,DR,,MISSISSAUGA,ON,L5M0G6,,,,,,,7198171.6988,912087.50939,,2
59,4f9206c5-b89f-4155-bd0d-e42441ac997d,cda2d298-8ffd-40b9-99db-e6a0bdd18a6c,,30,,Worthington,WAY,,35,Kingston,Kingston,CY,CY,WORTHINGTON,WAY,,KINGSTON,ON,K7K5C3,,,,,,,7441284.7533,1047527.2909,,1
60,b4cc1ef1-a5a9-4b8c-b6b3-539a334b17ec,f86435b0-b35e-4498-b2f1-d1d95127cb35,309,190,,Cosburn,AVE,,35,Toronto,Toronto,C,C,COSBURN,AVE,,EAST YORK,ON,M4J2M1,,,,,,,7227076.8289,933445.8615,,1
61,d2f47ca6-dbce-4c89-9851-f13373b355c0,74b7b19d-1521-4bb0-9ddc-51abc7d2587e,,144,,Myles Bay Shore,RD,,35,Northern Bruce Peninsula,Northern Bruce Peninsula,MU,MU,MYLES BAY SHORE,RD,,LIONS HEAD,ON,N0H1W0,,,,,,,,,RR 2,1
62,7445b599-7f97-4945-af4e-1885245fd44c,dd2f1a85-2766-4a63-8250-d6ea0265d5a0,,29653,,60,HWY,,35,South Algonquin,South Algonquin,TP,TP,,,,WHITNEY,ON,K0J2M0,,,,,,,,,,1
63,6f686f0d-c0be-4e56-9292-4b18652a69af,b2cc6f0c-d710-4dfa-a48f-19609ad5cf30,,233,,Federation,ST,,35,Thessalon,Thessalon,T,T,,,,THESSALON,ON,P0R1L0,,,,,,,,,PO BOX 186,1
64,0c9c09da-2707-4aa6-be11-eaa760c46161,2dfda3bd-9cd4-46f9-a98c-77ef4b83b5f0,PH02,1500,,Grazia,CRT,,35,Mississauga,Mississauga,CY,CY,GRAZIA,CRT,,MISSISSAUGA,ON,L4W4Z9,,,,,,,7207268.588,922329.00498,,2
65,8c662b18-835e-42d8-b4fc-59b625867504,1bc0584e-2636-4e87-b323-9ac630b5d630,7,78,,Regent,ST,,35,Selwyn,Selwyn,TP,TP,,,,LAKEFIELD,ON,K0L2H0,,,,,,,,,,1
