,LOC_GUID,ADDR_GUID,APT_NO_LABEL,CIVIC_NO,CIVIC_NO_SUFFIX,OFFICIAL_STREET_NAME,OFFICIAL_STREET_TYPE,OFFICIAL_STREET_DIR,PROV_CODE,CSD_ENG_NAME,CSD_FRE_NAME,CSD_TYPE_ENG_CODE,CSD_TYPE_FRE_CODE,MAIL_STREET_NAME,MAIL_STREET_TYPE,MAIL_STREET_DIR,MAIL_MUN_NAME,MAIL_PROV_ABVN,MAIL_POSTAL_CODE,BG_DLS_LSD,BG_DLS_QTR,BG_DLS_SCTN,BG_DLS_TWNSHP,BG_DLS_RNG,BG_DLS_MRD,BG_X,BG_Y,BU_N_CIVIC_ADD,BU_USE
0,6d4d1087-6c96-43e2-89e0-318bd7ecc92a,18ece18b-9f65-4e0b-87e5-d8c4d5ac1462,1,99,,Athens,ST,,35,Laurentian Valley,Laurentian Valley,TP,TP,ATHENS,ST,,PEMBROKE,ON,K8B1C1,,,,,,,7353888.2478,1206063.2846,,1
1,bdd90e7c-a2be-4d3e-80f5-d50225c07d4f,cad2d48b-2c4f-400b-99b8-cd48888e8f27,,1493,,Major Oaks,RD,,35,Pickering,Pickering,CY,CY,MAJOR OAKS,RD,,PICKERING,ON,L1X2N6,,,,,,,7243723.9746,956770.97546,,1
2,0eb872fc-0cc9-4ac3-93c3-f5fba6d8e2a3,0b27407f-092e-4b3f-8d65-a1f0b457d1db,,2459,,Charlie Hajjar,WAY,,35,London,London,CY,CY,CHARLIE HAJJAR,WAY,,LONDON,ON,N6M0G7,,,,,,,,,,1
3,1b0635cc-def1-4fc6-8f98-05b7355d9cce,78418348-211a-419e-be1d-f14ac346473b,,597,,Rossland,RD,E,35,Ajax,Ajax,T,T,ROSSLAND,RD,E,AJAX,ON,L1Z0K7,,,,,,,7250243.8791,960704.67389,,2
4,0e48bb7e-244b-4030-ad0d-62499f776c32,d3d61ad9-3188-4044-9a40-cca7ca131dcd,,195,,Santala,RD,,35,Greater Sudbury / Grand Sudbury,Greater Sudbury / Grand Sudbury,CV,CV,SANTALA,RD,,LIVELY,ON,P3Y1J7,,,,,,,7027906.4555,1211120.7429,,1
5,65f67aec-5c4b-4b25-ab89-66f48b2d12e0,4cd225d0-96b6-4013-bee9-16835c673420,,379,,13th,AVE,,35,Hanover,Hanover,T,T,13TH,AVE,,HANOVER,ON,N4N2W2,,,,,,,7082166.6867,959726.49502,,1
6,397fd22e-0787-4f05-aa4b-eb81e4b2b5b0,01f3e420-1f95-4cad-aba6-8ed3340a009e,,16,,Leblanc,ST,,35,Greater Sudbury / Grand Sudbury,Greater Sudbury / Grand Sudbury,CV,CV,LEBLANC,ST,,WHITEFISH,ON,P0M3E0,,,,,,,7018340.6466,1204875.4878,,1
7,f55679b8-4f3d-4887-98c9-d440d34ee175,f9c0aa94-30e6-4759-b7e0-678ae34867f0,,286,,York Mills,RD,,35,Toronto,Toronto,C,C,YORK MILLS,RD,,NORTH YORK,ON,M2L1L1,,,,,,,7222458.1611,939206.29177,,2
8,95c88a8b-9848-46f0-993d-557b347d305c,b62e0dc3-25f7-4916-985b-a3be656b34b5,,11,,Meadowbrook,LANE,,35,Thames Centre,Thames Centre,MU,MU,MEADOWBROOK,LANE,,THORNDALE,ON,N0M2P0,,,,,,,7092931.7304,840381.88101,RR 2,2
9,5c5bec67-ab94-404a-b518-35f46bed19c3,6dfb2f69-c7ca-4fdd-83ac-bc126cb5dfb0,317,1233,,Huron,ST,,35,London,London,CY,CY,HURON,ST,,LONDON,ON,N5Y4L4,,,,,,,7087529.5859,829882.24001,,1
