,LOC_GUID,ADDR_GUID,APT_NO_LABEL,CIVIC_NO,CIVIC_NO_SUFFIX,OFFICIAL_STREET_NAME,OFFICIAL_STREET_TYPE,OFFICIAL_STREET_DIR,PROV_CODE,CSD_ENG_NAME,CSD_FRE_NAME,CSD_TYPE_ENG_CODE,CSD_TYPE_FRE_CODE,MAIL_STREET_NAME,MAIL_STREET_TYPE,MAIL_STREET_DIR,MAIL_MUN_NAME,MAIL_PROV_ABVN,MAIL_POSTAL_CODE,BG_DLS_LSD,BG_DLS_QTR,BG_DLS_SCTN,BG_DLS_TWNSHP,BG_DLS_RNG,BG_DLS_MRD,BG_X,BG_Y,BU_N_CIVIC_ADD,BU_USE
0,3651e76a-9ff8-423d-b577-8af2671fb60c,86b07891-99b6-4267-a45e-bf4fb4c9c87b,401,32,,Horseshoe,CRES,,48,Cochrane,Cochrane,T,T,HORSESHOE,CRES,,COCHRANE,AB,T4C2P4,,,,,,,4662792.6813,1949468.377,,1
1,e06a21ce-5a78-466e-a512-a9e5e5262e4f,4343c2c8-9c35-494a-8596-dccab0a568cd,201,6870,,Ad Astra,BLVD,NW,48,Edmonton,Edmonton,CY,CY,AD ASTRA,BLVD,NW,EDMONTON,AB,T5E6Y1,,,,,,,,,,1
2,29e3abcf-a53f-4e3e-810a-044f4d3735d7,2c0273ab-b635-427c-adbe-9eaeda0d8a03,,11726,,80,ST,NW,48,Edmonton,Edmonton,CY,CY,80,ST,NW,EDMONTON,AB,T5B2N5,,NW,10.0,53.0,24.0,W4,4817827.0371,2170247.4663,,1
3,504d8425-84f2-4e83-ac9a-9dc0ef3d6392,c10896b9-e563-432a-be4d-610e1f290a35,3,740,,15,AVE,SW,48,Calgary,Calgary,CY,CY,15,AVE,SW,CALGARY,AB,T2R0R6,,SE,16.0,24.0,1.0,W5,4684837.2334,1922222.353,,1
4,e2d0fc3c-c69d-4747-80c1-f6dfefa6a364,8dccccf9-e719-4c2c-a692-7cc512c88c09,BSMT,3603,,1,ST,NE,48,Calgary,Calgary,CY,CY,1,ST,NE,CALGARY,AB,T2E3C8,,SW,34.0,24.0,1.0,W5,4687765.5891,1926443.9336,,1
5,098c4847-00c5-4292-8d50-7084e5814207,64a7ad17-980f-442d-b2a8-062e98516937,88,4470,,Prowse,RD,SW,48,Edmonton,Edmonton,CY,CY,PROWSE,RD,SW,EDMONTON,AB,T6W3R5,,,,,,,4805880.4328,2156175.0511,,1
6,07fabd32-a4a4-4e92-ba0e-326d2e8fac2d,7d5848a9-0e06-4d00-bca1-d69b32f6ee1d,,64,,Sherwood,CRES,NW,48,Calgary,Calgary,CY,CY,SHERWOOD,CRES,NW,CALGARY,AB,T3R0G2,,SW,25.0,25.0,2.0,W5,4684356.065,1936409.5854,,2
7,1745f82d-4c6f-439c-a7fc-643a942b0166,982f9612-7725-4bac-b2f1-47dfe71c259d,,8814,,96,AVE,,48,Grande Prairie,Grande Prairie,CY,CY,96,AVE,,GRANDE PRAIRIE,AB,T8X0N3,,NW,19.0,71.0,5.0,W6,4569037.6072,2457996.1991,,1
8,897dbae0-169a-4a9e-9f18-f8c57faefa5c,6b162595-f000-4d46-a67a-edeb1137cea0,45,3302,,50,ST,NW,48,Calgary,Calgary,CY,CY,50,ST,NW,CALGARY,AB,T3A2C6,,SW,36.0,24.0,2.0,W5,4681183.18,1928624.7854,,2
9,aadeab89-a432-4978-be47-934ad5df7058,9aff3430-ea2b-448d-ac28-776fd72b7516,,5033,,44,AVE,,48,St. Paul,St. Paul,T,T,44,AVE,,ST PAUL,AB,T0A3A4,,NE,5.0,58.0,9.0,W4,4965487.4211,2168871.301,,1
