,LOC_GUID,ADDR_GUID,APT_NO_LABEL,CIVIC_NO,CIVIC_NO_SUFFIX,OFFICIAL_STREET_NAME,OFFICIAL_STREET_TYPE,OFFICIAL_STREET_DIR,PROV_CODE,CSD_ENG_NAME,CSD_FRE_NAME,CSD_TYPE_ENG_CODE,CSD_TYPE_FRE_CODE,MAIL_STREET_NAME,MAIL_STREET_TYPE,MAIL_STREET_DIR,MAIL_MUN_NAME,MAIL_PROV_ABVN,MAIL_POSTAL_CODE,BG_DLS_LSD,BG_DLS_QTR,BG_DLS_SCTN,BG_DLS_TWNSHP,BG_DLS_RNG,BG_DLS_MRD,BG_X,BG_Y,BU_N_CIVIC_ADD,BU_USE
0,24882b05-d171-46c7-972a-b785028ea39d,57122f36-2d6b-4973-95b1-da302a877067,1205,150,,Elizabeth,ST,,35,Toronto,Toronto,C,C,ELIZABETH,ST,,TORONTO,ON,M5G0B1,,,,,,,7224553.9467,928991.36542,,2
1,2907d92a-14b4-4ff2-bda9-57cd45d33f78,459e9152-85a6-4768-ae36-416453d3ac7a,,122,,Garnet,AVE,,35,Toronto,Toronto,C,C,GARNET,AVE,,TORONTO,ON,M6G1V7,,,,,,,7221067.4809,929718.02762,,1
2,32a1e2b5-ebd5-410e-a532-181ba9f31fb8,cfa29c68-b73b-41c9-80dd-fa7e48194146,,507,,Couture,AVE,,35,Timmins,Timmins,CY,CY,COUTURE,AVE,,TIMMINS,ON,P4P1A5,,,,,,,6975207.3195,1437132.5278,,1
3,93093820-053e-4aab-9fea-33f1a94d720b,b44186c0-55c2-4998-a17e-5d7195d28a91,706,333,,Chapel,ST,,35,Ottawa,Ottawa,CV,CV,CHAPEL,ST,,OTTAWA,ON,K1N8Y8,,,,,,,7472693.2964,1191544.2279,,1
4,505532f4-3ca1-4f97-922e-7a6f1bce986d,8dfe578b-66a8-4a4d-8b64-56eb7aa7b4bf,2002,1,,Hickory Tree,RD,,35,Toronto,Toronto,C,C,HICKORY TREE,RD,,YORK,ON,M9N3W4,,,,,,,7213410.5052,931599.01661,,2
5,56f021c5-da90-4ab8-8762-ffbba363af5c,13e180df-2bc9-4245-b8bb-2630735977ea,,10,,Purdon,DR,,35,Toronto,Toronto,C,C,PURDON,DR,,NORTH YORK,ON,M3H4W8,,,,,,,7215810.8101,939814.78053,,2
6,f8507393-e1c0-48da-bdd7-7c93512b79f1,840193b5-f433-4811-823e-0dfe06d1af61,36,567,,Rosecliffe,TERR,,35,London,London,CY,CY,ROSECLIFFE,TERR,,LONDON,ON,N6K0E2,,,,,,,7082574.3422,821799.26682,,2
7,6d27a983-5a86-4702-80c9-3c844d616db4,9f363463-1f4e-4e5f-a031-43e1b350aebb,,42,,Gibson Lake,DR,,35,Caledon,Caledon,T,T,GIBSON LAKE,DR,,PALGRAVE,ON,L7E4B2,,,,,,,7182893.448,955026.8793,,1
8,9c5aa864-390d-4f89-8d06-e436cf290702,1efb3815-258d-410f-aec0-fb1c9b4594ed,212,1090,,Hamilton,RD,,35,London,London,CY,CY,HAMILTON,RD,,LONDON,ON,N5W1A6,,,,,,,7091388.5589,825684.55587,,1
9,0b7e364e-3326-4a9a-905d-f10c4aa6e7a1,7b51b4f5-449c-4e7c-9606-c708565d12cb,,101,,Elgin,ST,,35,Thorold,Thorold,CY,CY,ELGIN,ST,,THOROLD,ON,L2V3B8,,,,,,,7250720.8062,871909.48003,,1
10,492c6315-5229-4fdf-942f-a917ddc3e104,e2c1b05a-e86c-45fd-bf6c-63e16e5f7205,309,701,,Sheppard,AVE,E,35,Toronto,Toronto,C,C,SHEPPARD,AVE,E,NORTH YORK,ON,M2K2Z3,,,,,,,7222763.0199,941727.19201,,3
11,023d99c6-938b-472a-b6ed-0d852acbf4ae,a5c247da-d628-461c-a8c7-711b5e823249,,95,,William,ST,E,35,Huron East,Huron East,MU,MU,,,,SEAFORTH,ON,N0K1W0,,,,,,,,,PO BOX 106,1
12,d711441a-c068-435a-a55a-9766da2169d3,a03eb010-128e-46d5-973f-edf36ea7c3c2,2008,30,,Harrison Garden,BLVD,,35,Toronto,Toronto,C,C,HARRISON GARDEN,BLVD,,NORTH YORK,ON,M2N7A9,,,,,,,7220479.6006,939788.47705,,1
13,d355840c-e00c-480c-9d0d-82916747f012,0e227221-b39e-4a6c-b2b7-001358fd5ce5,,6662,,Mockingbird Lanes,,,35,Mississauga,Mississauga,CY,CY,MOCKINGBIRD LANES,,,MISSISSAUGA,ON,L5N5J9,,,,,,,,,,2
14,0c4a5f39-7558-46d0-ae3b-5bc2b191d0b6,749e0f27-2f5b-45d2-9681-76c5cdbb0be1,,474,,Crawford,ST,,35,Toronto,Toronto,C,C,CRAWFORD,ST,,TORONTO,ON,M6G3J8,,,,,,,7221754.7248,928531.87596,,1
15,4308cb42-75fc-4ad7-bd59-d463e602f574,04e94fe7-5255-4a9b-8121-fe2d34282098,,100,,McAllister,RD,,35,Lanark Highlands,Lanark Highlands,TP,TP,MCALLISTER,RD,,WHITE LAKE,ON,K0A3L0,,,,,,,,,,1
16,49996610-818c-4bf3-81b6-8f6013bfd564,e660eea5-fe94-4aa9-89c6-1f7e8114dc0d,,288,,College,ST,,35,Thunder Bay,Thunder Bay,CY,CY,COLLEGE,ST,,THUNDER BAY,ON,P7A5K3,,,,,,,6395857.6872,1371465.5176,,1
17,415e63c8-8660-4c76-a171-d0edf0766fb7,65f32897-3a8d-4dde-9a1b-cd8093a05aa1,,306,,Hunt Club,DR,,35,Huron-Kinloss,Huron-Kinloss,TP,TP,HUNT CLUB,DR,,RIPLEY,ON,N0G2R0,,,,,,,7025213.3521,941932.01738,RR 1,1
18,4e8bae82-2bab-4798-bea6-cbaf44694f34,31ab134d-3f1f-4e1c-9d41-d25b6a136f80,,1551,,Haist,ST,,35,Pelham,Pelham,T,T,HAIST,ST,,FONTHILL,ON,L3E0J8,,,,,,,,,,1
19,739d5309-993e-460d-83f5-d58c7e20c9bf,1e411491-a806-42c2-b21b-572cff54418e,,132,,Dieppe,RD,,35,Greenstone,Greenstone,MU,MU,,,,LONGLAC,ON,P0T2A0,,,,,,,,,PO BOX 311,1
20,556a6cd7-8c8a-4df5-a6e4-24b9338ed5d7,713aa8a5-4688-46f0-b2a7-e2765af36f7c,,1588,,Galway,RD,,35,Trent Lakes,Trent Lakes,MU,MU,GALWAY,RD,,TRENT LAKES,ON,K0M2A0,,,,,,,,,,1
21,73cad54a-c72f-4fcd-88e5-84c3bd066ca5,44197c1c-7bb5-4a5c-9dd6-f752554a5a20,,297,,Biddeson,AVE,,35,Fort Frances,Fort Frances,T,T,BIDDESON,AVE,,FORT FRANCES,ON,P9A3L7,,,,,,,6084439.3259,1386269.1978,,1
22,caafde2b-e842-4b91-8399-28aefaee8478,3cefdd28-4bee-4de7-a7fb-62fbe3246779,302,1176,,Hamilton,RD,,35,London,London,CY,CY,HAMILTON,RD,,LONDON,ON,N5W1A9,,,,,,,7091929.517,825692.15495,,2
23,e49a2d4c-1f86-4712-9099-6dcf92249625,1d58d01a-db78-45c5-856d-f0c45af1913f,402,65,,Ellen,ST,,35,Barrie,Barrie,CY,CY,ELLEN,ST,,BARRIE,ON,L4N3A5,,,,,,,7184096.9103,1004858.0296,,1
