,LOC_GUID,ADDR_GUID,APT_NO_LABEL,CIVIC_NO,CIVIC_NO_SUFFIX,OFFICIAL_STREET_NAME,OFFICIAL_STREET_TYPE,OFFICIAL_STREET_DIR,PROV_CODE,CSD_ENG_NAME,CSD_FRE_NAME,CSD_TYPE_ENG_CODE,CSD_TYPE_FRE_CODE,MAIL_STREET_NAME,MAIL_STREET_TYPE,MAIL_STREET_DIR,MAIL_MUN_NAME,MAIL_PROV_ABVN,MAIL_POSTAL_CODE,BG_DLS_LSD,BG_DLS_QTR,BG_DLS_SCTN,BG_DLS_TWNSHP,BG_DLS_RNG,BG_DLS_MRD,BG_X,BG_Y,BU_N_CIVIC_ADD,BU_USE
0,f5e5e4e3-2d11-4290-b73a-e3e12516c92a,b622b8b6-86a5-48fe-a19c-9e8b4eff7636,310,6815,,Gouin,BOUL,E,24,Montréal,Montréal,V,V,GOUIN,BOUL,E,MONTRÉAL-NORD,QC,H1G6J5,,,,,,,7623574.8573,1257050.8329,,1
1,8dacf250-66bd-46c6-9a06-fdde8503cc28,6d90a20a-cec4-4f71-9ddc-f9fb64be4aad,8,4540,,de l'Émissaire,RUE,,24,Lévis,Lévis,V,V,DE L'ÉMISSAIRE,RUE,,LÉVIS,QC,G6X1A4,,,,,,,7761145.6267,1429392.3651,,1
2,e531fdc6-fbad-47e5-911e-64bd4c4a76d0,ac018150-5f11-4b1a-a2a1-cb4a5edcfcf9,,450,,Feuiltault,RUE,,24,Sainte-Marie,Sainte-Marie,V,V,FEUILTAULT,RUE,,SAINTE-MARIE,QC,G6E2T5,,,,,,,7790917.5035,1405390.6794,,2
3,2f049d7e-282f-460f-8094-45cd24bc315c,374e408f-17bd-48bb-aa07-efe571789e1d,,450,,de la Plage,CH,,24,Westbury,Westbury,CT,CT,DE LA PLAGE,CH,,WESTBURY,QC,J0B1R0,,,,,,,7778455.0425,1284924.302,RR 101,1
4,e068457a-a2e3-4470-8f36-5ea06ddd65e9,fd37704b-c4fe-412e-955a-5141d247021b,,8975,,Georges-Monarque,PLACE,,24,Montréal,Montréal,V,V,GEORGES-MONARQUE,PLACE,,MONTRÉAL,QC,H1E2T8,,,,,,,7626804.9352,1259618.8949,,1
5,b51d559e-caa1-402b-8772-21f3023060c8,5b8cc3e8-dc11-4f9f-8583-f83755b5efe7,,2047,,de Matane-sur-Mer,RUE,,24,Matane,Matane,V,V,DE MATANE-SUR-MER,RUE,,MATANE,QC,G4W3M6,,,,,,,7940798.9238,1745450.361,,1
6,d86b6075-3666-4959-83f7-10ad8195a5a1,975aa1e3-6c90-4245-a960-093f467930f5,,634,,Saville,RUE,,24,Longueuil,Longueuil,V,V,SAVILLE,RUE,,GREENFIELD PARK,QC,J4V1G3,,,,,,,7640984.9322,1245679.7647,,1
7,3689c193-c50e-4b31-82de-af92bffd2b39,edd3dc39-e27e-435e-b98a-ae95857a9608,,180,,des Pins,RUE,,24,Saint-Lambert-de-Lauzon,Saint-Lambert-de-Lauzon,MÉ,MÉ,DES PINS,RUE,,SAINT-LAMBERT-DE-LAUZON,QC,G0S2W0,,,,,,,7768877.5545,1419118.6887,RR 4,2
8,b7631e48-cafb-4f7a-8c30-66b3f1f5d76b,b5a649db-d9bd-4854-b22a-a85d52499f19,,320,,Nord,RANG,,24,Sainte-Victoire-de-Sorel,Sainte-Victoire-de-Sorel,MÉ,MÉ,NORD,RANG,,SAINTE-VICTOIRE-DE-SOREL,QC,J0G1T0,,,,,,,7652942.9553,1307066.5281,,1
9,70565e50-35d8-4a9c-a4d1-e1744405de8a,b5379e19-714b-4f51-a0c1-e396fc5bab0a,,40,,Babineau,RUE,,24,Trois-Rivières,Trois-Rivières,V,V,BABINEAU,RUE,,TROIS-RIVIÈRES,QC,G8W1Y2,,,,,,,7677401.7766,1362945.2513,,1
