,LOC_GUID,ADDR_GUID,APT_NO_LABEL,CIVIC_NO,CIVIC_NO_SUFFIX,OFFICIAL_STREET_NAME,OFFICIAL_STREET_TYPE,OFFICIAL_STREET_DIR,PROV_CODE,CSD_ENG_NAME,CSD_FRE_NAME,CSD_TYPE_ENG_CODE,CSD_TYPE_FRE_CODE,MAIL_STREET_NAME,MAIL_STREET_TYPE,MAIL_STREET_DIR,MAIL_MUN_NAME,MAIL_PROV_ABVN,MAIL_POSTAL_CODE,BG_DLS_LSD,BG_DLS_QTR,BG_DLS_SCTN,BG_DLS_TWNSHP,BG_DLS_RNG,BG_DLS_MRD,BG_X,BG_Y,BU_N_CIVIC_ADD,BU_USE
0,422382a7-06c9-4bf4-8fe9-7062308c943e,bf7d3168-333b-46ce-bab8-f361cade3aab,,51,,Fulton,CRES,,35,Whitby,Whitby,T,T,FULTON,CRES,,WHITBY,ON,L1R2C9,,,,,,,7253985.1404,963080.03617,,1
1,3e98ba50-4122-4673-b342-8c18c2929d3f,6c63f1b2-ec0a-4206-87bc-94cbb1a2a397,4,18,,Morrison,DR,,35,St. Thomas,St. Thomas,CY,CY,MORRISON,DR,,ST THOMAS,ON,N5R4S6,,,,,,,7096375.0087,802010.42163,,1
2,33dd1aec-7f34-419f-acc2-9a27b55d6187,133454f6-0191-454a-90de-6d12dc9207e9,,972,,Shefford,RD,,35,Ottawa,Ottawa,CV,CV,SHEFFORD,RD,,GLOUCESTER,ON,K1J6X5,,,,,,,7478850.9403,1195838.712,,2
3,f0ae72af-7295-4de7-9669-4c6525edb66a,49264bd5-2c0d-4079-824c-43bbbc4afca9,226,2,,Eva,RD,,35,Toronto,Toronto,C,C,EVA,RD,,ETOBICOKE,ON,M9C0A9,,,,,,,7210567.8691,924384.60261,,1
4,9921f39e-9798-4d51-81e9-6cc33902c5fa,597fc071-8608-4f2e-819f-53860a6c851a,,8142,,Bruce,ST,,35,Ottawa,Ottawa,CV,CV,,,,METCALFE,ON,K0A2P0,,,,,,,,,PO BOX 252,1
5,d769a2c0-1599-42f5-a941-5602de8a36f1,f23e6033-108e-4a2e-afca-a57283905786,2,236,,Port Colborne,DR,,35,Port Colborne,Port Colborne,CY,CY,PORT COLBORNE,DR,,PORT COLBORNE,ON,L3K2M5,,,,,,,7252577.0584,846612.20038,,1
6,e4e93021-6075-4cac-9103-a22cef047520,6c5c592a-6889-46fa-8a58-32e80473ca45,503,11,,Elm,ST,,35,Greater Sudbury / Grand Sudbury,Greater Sudbury / Grand Sudbury,CV,CV,ELM,ST,,CONISTON,ON,P0M1M0,,,,,,,,,RR 1,1
7,08bab8ca-b307-43ce-9417-7fdf2c5237af,8812172a-8865-4c4a-8124-be60ee4a0213,,52,,Perryview,DR,,35,Scugog,Scugog,TP,TP,PERRYVIEW,DR,,PORT PERRY,ON,L9L1T5,,,,,,,7250404.083,984377.18127,,1
8,ac505c61-a37b-43ec-80f3-eb05d0f3f42a,16e132aa-fb63-449c-b9c5-39f5fab6a73c,,313,,Crawford,ST,,35,Barrie,Barrie,CY,CY,CRAWFORD,ST,,BARRIE,ON,L4N6P6,,,,,,,7183294.3865,1002081.5787,,1
9,1530795d-de25-4a3c-bea0-96cec12ced5e,8306939f-655f-42df-8fc9-64f7df2f57cf,,8081,,Costabile,DR,,35,Niagara Falls,Niagara Falls,CY,CY,COSTABILE,DR,,NIAGARA FALLS,ON,L2H3H4,,,,,,,7257374.8167,871977.9027,,1
