,LOC_GUID,ADDR_GUID,APT_NO_LABEL,CIVIC_NO,CIVIC_NO_SUFFIX,OFFICIAL_STREET_NAME,OFFICIAL_STREET_TYPE,OFFICIAL_STREET_DIR,PROV_CODE,CSD_ENG_NAME,CSD_FRE_NAME,CSD_TYPE_ENG_CODE,CSD_TYPE_FRE_CODE,MAIL_STREET_NAME,MAIL_STREET_TYPE,MAIL_STREET_DIR,MAIL_MUN_NAME,MAIL_PROV_ABVN,MAIL_POSTAL_CODE,BG_DLS_LSD,BG_DLS_QTR,BG_DLS_SCTN,BG_DLS_TWNSHP,BG_DLS_RNG,BG_DLS_MRD,BG_X,BG_Y,BU_N_CIVIC_ADD,BU_USE
0,8b19b1ff-0787-4e6f-9c02-87f0f150e3e1,daccf68f-2a6f-43b2-b50a-96fb31fd5c70,4,2345,,Cranley,DR,,59,Surrey,Surrey,CY,CY,CRANLEY,DR,,SURREY,BC,V4A9G5,,,,,,,4027739.7129,1972445.6251,,1
1,db1d0f4f-74f0-48e1-991d-bb0b1f1c7a4a,fb791712-e5c0-4421-beec-4dcf82c050d2,,4779,,Fairbridge,DR,,59,Cowichan Valley E,Cowichan Valley E,RDA,RDA,FAIRBRIDGE,DR,,DUNCAN,BC,V9L6N9,,,,,,,3953338.8973,1974632.4483,,2
2,dd326cce-c58f-47c6-93d0-e0c23c30b1ea,bba6b74e-d7b4-484d-ab6a-28acb2d9e29a,104,1065,,Pacific,ST,,59,Vancouver,Vancouver,CY,CY,PACIFIC,ST,,VANCOUVER,BC,V6E1S9,,,,,,,4017746.1638,2007337.3744,,1
3,651b4b0b-3796-4689-a4ea-8df06b966b65,9068f067-34a1-40ea-971a-ea7f2a490abd,305,8722,,Selkirk,ST,,59,Vancouver,Vancouver,CY,CY,SELKIRK,ST,,VANCOUVER,BC,V6P4J4,,,,,,,4014048.1089,2000312.7968,,1
4,a9b36b06-f31e-4558-b099-123a1d3f019d,32109b9d-82cd-4b65-9fdc-bc63c8b08925,BSMT,14749,,61,AVE,,59,Surrey,Surrey,CY,CY,61,AVE,,SURREY,BC,V3S3W5,,,,,,,4029754.6052,1980271.9542,,1
5,9419db6d-4933-4cc4-9a9d-7a239f176563,3c2d5566-11e5-4c75-81a9-b0d2eff37412,308,212,,Forbes,AVE,,59,North Vancouver,North Vancouver,CY,CY,FORBES,AVE,,NORTH VANCOUVER,BC,V7M3E5,,,,,,,4022834.4954,2009415.2284,,1
6,82dbf9e2-8dd8-4555-8f94-73a9b1a29026,a00999d4-d56b-4713-852d-6ef4c775fc3b,,32,,Radar,RD,,59,Northern Rockies,Northern Rockies,RGM,RGM,,,,FORT NELSON,BC,V0C1R0,,,,,,,4527714.3018,2922299.137,,1
7,f85d1091-b39e-406d-9401-3547c45283a8,f8044985-34d2-4949-9f0d-6d32937c8c71,BSMT,2742,,Dinan,PL,,59,Langford,Langford,CY,CY,DINAN,PL,,LANGFORD,BC,V9B3T2,,,,,,,3950628.8337,1938947.9892,,1
8,7e937cd9-2f6f-4772-95b8-7859430ba951,70964652-0c39-48d8-9461-ffb13977159b,212,15850,,26,AVE,,59,Surrey,Surrey,CY,CY,26,AVE,,SURREY,BC,V3Z2N6,,,,,,,4028368.2839,1972851.5575,,2
9,98002096-105c-4fb1-9cd6-cc4a2ef2ea1b,4b4884ac-3e6c-4c95-9bf3-dc859fb57180,217,3641,,Elliott,RD,,59,West Kelowna,West Kelowna,CY,CY,ELLIOTT,RD,,WEST KELOWNA,BC,V4T0B2,,,,,,,4271395.7706,1949108.0925,,1
