,LOC_GUID,ADDR_GUID,APT_NO_LABEL,CIVIC_NO,CIVIC_NO_SUFFIX,OFFICIAL_STREET_NAME,OFFICIAL_STREET_TYPE,OFFICIAL_STREET_DIR,PROV_CODE,CSD_ENG_NAME,CSD_FRE_NAME,CSD_TYPE_ENG_CODE,CSD_TYPE_FRE_CODE,MAIL_STREET_NAME,MAIL_STREET_TYPE,MAIL_STREET_DIR,MAIL_MUN_NAME,MAIL_PROV_ABVN,MAIL_POSTAL_CODE,BG_DLS_LSD,BG_DLS_QTR,BG_DLS_SCTN,BG_DLS_TWNSHP,BG_DLS_RNG,BG_DLS_MRD,BG_X,BG_Y,BU_N_CIVIC_ADD,BU_USE
0,6e1e9277-0077-46b5-baae-96bb5cfeaf76,bd1ab119-77c4-4a9c-a433-fca95242bba6,6,1074,,Pierre-Beaumont,RUE,,24,Lévis,Lévis,V,V,PIERRE-BEAUMONT,RUE,,LÉVIS,QC,G6Z1N8,,,,,,,7766979.5498,1430621.88,,1
1,0676eb5a-9019-41b6-af3f-0695da01fe87,284b3a82-62bf-4e74-aa3b-a00907beab70,,170,,54e,AV,,24,Montréal,Montréal,V,V,54E,AV,,LACHINE,QC,H8T3A3,,,,,,,7622295.8392,1234729.181,,1
2,b785420d-5b01-4949-aa4f-be9645518da6,28e1cac3-3af3-4169-9669-d9d3e911ac33,,378,,Centrale,RUE,,24,Saint-Stanislas-de-Kostka,Saint-Stanislas-de-Kostka,MÉ,MÉ,CENTRALE,RUE,,SAINT-STANISLAS-DE-KOSTKA,QC,J0S1W0,,,,,,,7599526.9337,1196593.563,,1
3,71f2b209-2cd2-4b4b-82f2-de901baaf485,99da8ca3-9990-4ddb-b633-7de3c1bd78f8,,480,,des Sables,AV,,24,Saint-Jean-de-Matha,Saint-Jean-de-Matha,MÉ,MÉ,,,,SAINT-JEAN-DE-MATHA,QC,J0K2S0,,,,,,,7608018.6798,1328990.848,,1
4,95fd8346-eea9-4328-9795-ac07dfaffa7b,e7b7af6d-0857-489c-b1c4-2ec1f0c35434,,2342,,7e,RANG,O,24,Saint-Théodore-d'Acton,Saint-Théodore-d'Acton,MÉ,MÉ,7E,RANG,,SAINT-THÉODORE-D'ACTON,QC,J0H1Z0,,,,,,,7696695.2259,1285947.8863,,2
5,3817e974-1646-4389-b0ff-f00efef5e7ad,ce644a36-3444-4af1-a82d-08497c01a439,505,5025,,Jean-Talon,RUE,O,24,Montréal,Montréal,V,V,JEAN-TALON,RUE,O,MONTRÉAL,QC,H4P0C3,,,,,,,7625586.7656,1242205.7278,,1
6,e5e172e7-6586-4882-b289-bc52da98a967,90420161-1246-42cc-9af5-f60df7d563d1,,667,,17e,RUE,,24,Saint-Georges,Saint-Georges,V,V,17E,RUE,,SAINT-GEORGES,QC,G5Y4V6,,,,,,,7827418.2343,1379862.6516,,1
7,2a9ccff5-e5e1-4cec-bcb1-58b6ff58db22,cdfd4702-10e8-483c-9a42-64411bf4e070,204,150,,de Navarre,AV,,24,Saint-Lambert,Saint-Lambert,V,V,DE NAVARRE,AV,,SAINT-LAMBERT,QC,J4S1R6,,,,,,,7638426.6348,1243821.2468,,1
8,6469871f-d0e5-402c-89a0-9006cc8bc2c7,32ac5174-6577-47e1-97d0-c26bc49fa091,,152,,Simon-Napoléon-Parent,AV,,24,Québec,Québec,V,V,SIMON-NAPOLÉON-PARENT,AV,,QUÉBEC,QC,G1K1H6,,,,,,,7761080.3902,1440271.9593,,1
9,6e77e63a-9788-4650-a616-77ab834fca74,80bb7a93-298a-49e5-8657-cf7351313771,,1455,,Desmarchais,BOUL,,24,Montréal,Montréal,V,V,DESMARCHAIS,BOUL,,MONTRÉAL,QC,H4E2B3,,,,,,,7632064.1741,1239265.9028,,2
