,LOC_GUID,ADDR_GUID,APT_NO_LABEL,CIVIC_NO,CIVIC_NO_SUFFIX,OFFICIAL_STREET_NAME,OFFICIAL_STREET_TYPE,OFFICIAL_STREET_DIR,PROV_CODE,CSD_ENG_NAME,CSD_FRE_NAME,CSD_TYPE_ENG_CODE,CSD_TYPE_FRE_CODE,MAIL_STREET_NAME,MAIL_STREET_TYPE,MAIL_STREET_DIR,MAIL_MUN_NAME,MAIL_PROV_ABVN,MAIL_POSTAL_CODE,BG_DLS_LSD,BG_DLS_QTR,BG_DLS_SCTN,BG_DLS_TWNSHP,BG_DLS_RNG,BG_DLS_MRD,BG_X,BG_Y,BU_N_CIVIC_ADD,BU_USE
0,273a871d-5258-40bb-86f6-10c0460d7838,09499876-4226-4acd-8fd1-8be05216d53a,211,1045,,Alexis-Nihon,BOUL,,24,Montréal,Montréal,V,V,ALEXIS-NIHON,BOUL,,SAINT-LAURENT,QC,H4R1S1,,,,,,,7622002.036,1242392.2202,,1
1,12b9abe0-975f-4156-ab71-a024b61c7ec7,fa49096f-b678-4bd8-8eec-d08c6ddf5dd8,,118,,Pedneault,RUE,,24,Saguenay,Saguenay,V,V,PEDNEAULT,RUE,,LATERRIÈRE,QC,G7N1T3,,,,,,,7715159.2236,1602585.9712,,1
2,6d3f2a6e-2421-47d2-81e1-acd1d21a4491,6fb66e8f-457d-4839-a39b-0a2f93a27bd7,,8709,,Beyries,RUE,,24,Montréal,Montréal,V,V,BEYRIES,RUE,,LASALLE,QC,H8P2S7,,,,,,,7630071.42,1234435.0857,,1
3,9c266924-4e6b-41e5-b1d4-03491524f531,8ae4e00c-b10e-44cf-bcbc-97cda9bd3d5a,,839,A,José,RUE,,24,Wickham,Wickham,MÉ,MÉ,JOSÉ,RUE,,WICKHAM,QC,J0C1S0,,,,,,,7704275.0783,1296852.9108,,1
4,5aa93073-ddd2-445a-8e5a-c6b52c192cc9,4d7160b3-abe9-449a-a647-13867ad070d6,,9025,,Nobel,RUE,,24,Montréal,Montréal,V,V,NOBEL,RUE,,SAINT-LÉONARD,QC,H1P3C4,,,,,,,7626065.0192,1254692.9703,,1
5,500a6581-8b30-47de-8fb1-4132821ee223,7ccdd3a0-72ae-488a-9cc9-30615bec6512,,170,,11e,RANG,,24,Saint-Pierre-de-Broughton,Saint-Pierre-de-Broughton,MÉ,MÉ,11E,RANG,,SAINT-PIERRE-DE-BROUGHTON,QC,G0N1T0,,,,,,,7788162.9365,1377307.2103,,1
6,73ecc64c-0b80-49ee-ab85-d1e59c1ed4c9,461a1db2-3514-4545-87a9-ca5a1230912f,,1581,,du Nord,RANG,,24,Saint-Raymond,Saint-Raymond,V,V,DU NORD,RANG,,SAINT-RAYMOND,QC,G3L3E1,,,,,,,7715460.7706,1441803.9635,,1
7,54a0e96f-82a5-49d7-a699-ac75d017375f,11532edc-f487-490e-9e99-811ec9664500,401,176,,Vaudry,RUE,,24,Sainte-Thérèse,Sainte-Thérèse,V,V,VAUDRY,RUE,,SAINTE-THÉRÈSE,QC,J7E5E7,,,,,,,7608091.8015,1253099.5761,,1
8,05b3c893-4ba1-4c74-aceb-164342501c1e,ea6e8b14-9727-46e6-a4ce-315b295c751d,1,121,,des Pins,RUE,,24,Amqui,Amqui,V,V,DES PINS,RUE,,AMQUI,QC,G5J2W4,,,,,,,7966771.6978,1713726.4472,,1
9,84f8ddda-5393-411f-b368-85bf455e0648,c1ac3710-2eeb-4e5e-8e29-7a483bd5450d,,3900,,Merckell,RUE,,24,Laval,Laval,V,V,MERCKELL,RUE,,LAVAL,QC,H7C2T9,,,,,,,7620026.6929,1255258.8572,,1
