,LOC_GUID,ADDR_GUID,APT_NO_LABEL,CIVIC_NO,CIVIC_NO_SUFFIX,OFFICIAL_STREET_NAME,OFFICIAL_STREET_TYPE,OFFICIAL_STREET_DIR,PROV_CODE,CSD_ENG_NAME,CSD_FRE_NAME,CSD_TYPE_ENG_CODE,CSD_TYPE_FRE_CODE,MAIL_STREET_NAME,MAIL_STREET_TYPE,MAIL_STREET_DIR,MAIL_MUN_NAME,MAIL_PROV_ABVN,MAIL_POSTAL_CODE,BG_DLS_LSD,BG_DLS_QTR,BG_DLS_SCTN,BG_DLS_TWNSHP,BG_DLS_RNG,BG_DLS_MRD,BG_X,BG_Y,BU_N_CIVIC_ADD,BU_USE
0,d65202f8-86e7-4e6f-81a8-54f0aa350332,efcb114d-77f7-4554-8f60-30d49221d5ea,,419,,du Sauvignon,RUE,,24,Drummondville,Drummondville,V,V,DU SAUVIGNON,RUE,,DRUMMONDVILLE,QC,J2B6H1,,,,,,,7703583.0647,1306586.6849,,1
1,c220bfdd-932d-4d69-88de-4a28a2aa9e07,da566159-a420-4491-8354-b08726b975db,9,839,,Taché,BOUL,O,24,Montmagny,Montmagny,V,V,TACHÉ,BOUL,O,MONTMAGNY,QC,G5V3R8,,,,,,,7797566.7005,1470103.3741,,1
2,a17d70f4-c911-46e1-acb7-492767f5771a,351d36d4-0e2c-4157-9413-df018bbde091,719,2021,,Atwater,AV,,24,Montréal,Montréal,V,V,ATWATER,AV,,MONTRÉAL,QC,H3H2P2,,,,,,,7630688.3253,1243000.898,,1
3,f2a7a969-1d4a-437f-aea3-9595efd97c84,d2652191-46b3-4dcd-a2fe-092ce0fe6d4c,102,425,,de l'Oasis,RUE,,24,Sherbrooke,Sherbrooke,V,V,DE L'OASIS,RUE,,SHERBROOKE,QC,J1G0C8,,,,,,,7763618.4443,1272694.5689,,1
4,655e7f57-c7f3-4b55-93ab-1a34673e4bdb,d2413da7-79bf-48d8-a6b6-353d8fb8b6e4,,10,,Charles-Couillard,RUE,,24,Beaumont,Beaumont,MÉ,MÉ,CHARLES-COUILLARD,RUE,,BEAUMONT,QC,G0R1C0,,,,,,,7776076.6198,1447388.2518,,1
5,fd37e5ef-1345-4e71-a965-d12737a7b38a,fe6fdf98-5310-4649-a882-f04b867aa518,204,242,,Adrien-Éthier,RUE,,24,Bois-des-Filion,Bois-des-Filion,V,V,ADRIEN-ÉTHIER,RUE,,BOIS-DES-FILION,QC,J6Z4M1,,,,,,,7610853.6723,1258465.1704,,1
6,ef18531c-8361-4c14-8bf9-1074cd94105f,09c1fe94-873d-4410-9a56-0272f57b6cb5,210,999,,Bishop-Power,BOUL,,24,Montréal,Montréal,V,V,BISHOP-POWER,BOUL,,LASALLE,QC,H8P2R3,,,,,,,7631013.3923,1235865.9129,,1
7,aed691bd-07c8-43ad-9813-5acda262174a,4e53c824-518b-49ef-ac97-979d146cbe9c,,386,,de la Congrégation,RUE,,24,Montréal,Montréal,V,V,DE LA CONGRÉGATION,RUE,,MONTRÉAL,QC,H3K2H7,,,,,,,7633436.7182,1242691.0276,,2
8,77b1057d-de90-420a-baad-b5c883a3d859,4695e049-e1e4-4a3c-885e-38877286e129,5,1648,,Édouard-Charruau,RUE,,24,Longueuil,Longueuil,V,V,ÉDOUARD-CHARRUAU,RUE,,SAINT-HUBERT,QC,J4T3R7,,,,,,,7639100.5761,1246728.4513,,1
9,dda4f18b-15eb-469b-ae5d-40f1c1f437fa,13ae9e02-70a0-4ae3-a668-89d63de650ad,,193,A,Fraser,RUE,,24,Rivière-du-Loup,Rivière-du-Loup,V,V,FRASER,RUE,,RIVIÈRE-DU-LOUP,QC,G5R1E2,,,,,,,7844156.4177,1589397.0575,,1
10,49dbc23c-ae22-44c2-8cb8-019b313e3b33,3fcba0f4-834c-49ec-a991-686dbede2274,,10355,,Hogue,RUE,,24,Montréal,Montréal,V,V,HOGUE,RUE,,MONTRÉAL,QC,H3L3H8,,,,,,,7622697.416,1246740.9529,,1
11,49f592f2-b6ee-497b-8df5-acf07ace3757,85e09861-4ce3-4c6f-acb8-6304a86c8ff0,3,180,,Ducharme,BOUL,,24,Sainte-Thérèse,Sainte-Thérèse,V,V,DUCHARME,BOUL,,SAINTE-THÉRÈSE,QC,J7E2E9,,,,,,,7606194.2192,1254063.6867,,1
12,25ac9e1a-dd6e-474d-85a5-8edb4a4bb9df,837e8e0a-2aef-4b6e-bd51-06a88666dad1,,4830,,De Maisonneuve,BOUL,O,24,Westmount,Westmount,V,V,DE MAISONNEUVE,BOUL,O,WESTMOUNT,QC,H3Z1M5,,,,,,,7630076.3333,1241330.3872,,1
13,a6f956ba-2f93-442c-adc1-1486bd7ea47e,5da98606-c702-4db5-b2a5-3679dc21fa15,,7792,,Roux,RUE,,24,Montréal,Montréal,V,V,ROUX,RUE,,MONTRÉAL,QC,H1L1M4,,,,,,,7631405.0655,1255428.1854,,1
14,44aa0ddc-9f7c-48fa-a5bc-97b446e5962d,4b56d5a6-adb1-4a3a-b7cd-44c0bfb53d5c,201,545,,Samuel-De Champlain,RUE,,24,Sainte-Julie,Sainte-Julie,V,V,SAMUEL-DE CHAMPLAIN,RUE,,SAINTE-JULIE,QC,J3E2G9,,,,,,,7646265.2505,1259551.5436,,2
15,34e5aa49-9ed3-46dd-9e22-cdf07717fc37,43c08cc8-f8d8-441a-8dee-18d485afb859,,2387,,Principale,RUE,,24,Saint-Michel,Saint-Michel,MÉ,MÉ,PRINCIPALE,RUE,,SAINT-MICHEL,QC,J0L2J0,,,,,,,7639306.9402,1209965.0461,,1
16,3759ea2b-2e95-4bd6-822f-e2207840cf1b,c6009e32-b4fc-4a19-b62e-a0686e302cc2,3,45,,de Navarre,RUE,,24,Gatineau,Gatineau,V,V,DE NAVARRE,RUE,,GATINEAU,QC,J8P7T1,,,,,,,7475624.2276,1198788.9709,,1
17,2eb331cf-18ca-48bf-a038-fbc892cf7ce2,00667fe9-ac5f-4a8d-bd36-fe09638a630a,,5655,,Waverly,RUE,,24,Montréal,Montréal,V,V,WAVERLY,RUE,,MONTRÉAL,QC,H2T2Y2,,,,,,,7628386.7765,1246355.4258,,1
18,67120a85-9c4d-429d-8445-66b6620e0433,e605ad91-6366-4474-b9b6-abb134051134,,6751,,Saint-Hubert,RUE,,24,Montréal,Montréal,V,V,SAINT-HUBERT,RUE,,MONTRÉAL,QC,H2S2M7,,,,,,,7627566.0852,1247679.9012,,3
19,6c604e66-02f3-4338-a918-fbb9a7b48b69,0b1d4a6c-91f4-40d7-b46b-2de1ed4421ee,5024,555,,Saint-Étienne,RUE,,24,La Malbaie,La Malbaie,V,V,SAINT-ÉTIENNE,RUE,,LA MALBAIE,QC,G5A1J3,,,,,,,7808742.1247,1555265.6813,,1
20,3a2c58eb-1795-4c16-af4f-155b9cee4d78,11515407-0615-493f-a563-f9942c70da39,201,4800,,Paul-Pouliot,RUE,,24,Montréal,Montréal,V,V,PAUL-POULIOT,RUE,,PIERREFONDS,QC,H9K0A7,,,,,,,7608065.9214,1232683.5936,,1
21,3d757275-664a-4857-9f66-33b9d91f98b3,2bdb93b3-3cfb-4035-b59d-b4427f2015ce,,3850,,Duquette,RUE,,24,Lac-Mégantic,Lac-Mégantic,V,V,DUQUETTE,RUE,,LAC-MÉGANTIC,QC,G6B3H4,,,,,,,7830812.3946,1318134.5777,,1
22,f4736e24-4c4a-440e-87d6-d7c365b2c381,a88ce437-887e-4510-b7dd-e682194c34ec,,1915,,Elgin,ROUTE,N,24,Saint-Pamphile,Saint-Pamphile,V,V,ELGIN,RTE,N,SAINT-PAMPHILE,QC,G0R3X0,,,,,,,7857006.3334,1494627.3817,,1
23,583f337d-3205-4a56-8e37-418e353521d8,2f979e51-6de7-4987-8801-ca299dc55455,602,1190,,du Fort,RUE,,24,Montréal,Montréal,V,V,DU FORT,RUE,,MONTRÉAL,QC,H3H2B5,,,,,,,7631180.0733,1243135.1839,,2
24,c2c6b146-fdcf-42aa-8d07-b6ce321a19db,f0a1f30a-3c8d-4051-a4fe-b635ffa30869,,28,,de la Rochelle,CH,,24,Val-des-Monts,Val-des-Monts,MÉ,MÉ,DE LA ROCHELLE,CH,,VAL-DES-MONTS,QC,J8N1K8,,,,,,,7470396.0271,1207337.0479,,1
25,a2f074ea-0905-4621-8fd6-b50b81f9b37c,e82d7f43-a6f8-4d61-ba77-8e3f6eb90e5c,,1916,,de l'Harmonica,RUE,,24,Saint-Lazare,Saint-Lazare,V,V,DE L'HARMONICA,RUE,,SAINT-LAZARE,QC,J7T0G7,,,,,,,7590310.1485,1221855.9784,,2
