,LOC_GUID,ADDR_GUID,APT_NO_LABEL,CIVIC_NO,CIVIC_NO_SUFFIX,OFFICIAL_STREET_NAME,OFFICIAL_STREET_TYPE,OFFICIAL_STREET_DIR,PROV_CODE,CSD_ENG_NAME,CSD_FRE_NAME,CSD_TYPE_ENG_CODE,CSD_TYPE_FRE_CODE,MAIL_STREET_NAME,MAIL_STREET_TYPE,MAIL_STREET_DIR,MAIL_MUN_NAME,MAIL_PROV_ABVN,MAIL_POSTAL_CODE,BG_DLS_LSD,BG_DLS_QTR,BG_DLS_SCTN,BG_DLS_TWNSHP,BG_DLS_RNG,BG_DLS_MRD,BG_X,BG_Y,BU_N_CIVIC_ADD,BU_USE
0,74195147-0d09-45df-a4d5-f56b22667f8d,315a1db4-20e4-4dbb-84d6-ae06c30d0b87,2C,4145,,Imiqtarviminiq,,,62,Iqaluit,Iqaluit,CY,CY,IMIQTARVIMINIQ,ST,,IQALUIT,NU,X0A2H0,,,,,,,7294169.4948,3241725.0862,,1
1,e8fc779a-ee78-44f5-b757-e0482dbeefb2,7664a761-b582-4c69-b6ee-b4598c7de3a1,B818,505,,Astro Hill,TERR,,62,Iqaluit,Iqaluit,CY,CY,ASTRO HILL,TERR,,IQALUIT,NU,X0A2H0,,,,,,,7292999.6037,3241545.9289,,1
2,2a37686c-c7f9-4e09-ae14-8f116f34d55d,a03051cc-4c20-45d1-826e-28dbfb584473,C,703,,7th,AVE,,62,Arviat,Arviat,HAM,HAM,,,,ARVIAT,NU,X0C0E0,,,,,,,6085344.2896,2754931.5499,PO BOX 627,1
3,01a0b5bf-8d9a-4a51-b98a-4ff24c025552,d96c8938-3cce-4815-94a5-9e5d323df0a1,B,5,,Kalvik,RD,,62,Cambridge Bay,Cambridge Bay,HAM,HAM,,,,CAMBRIDGE BAY,NU,X0B0C0,,,,,,,5692620.4996,3672687.6865,,1
4,1358a00e-c358-4337-a4ff-de86f11597ef,3a7375d8-689d-4a00-a44e-11da9f98fa6b,A,2719,,Tasilik,ST,,62,Iqaluit,Iqaluit,CY,CY,TASILIK,ST,,IQALUIT,NU,X0A2H0,,,,,,,7294410.3986,3241488.6842,,1
5,98c493a9-531b-4de3-92a9-ff2a9695cc4f,4f714e0f-0113-4701-a84a-bcf0eec870b8,1D,2696,,Tulugaq,ST,,62,Iqaluit,Iqaluit,CY,CY,TULUGAQ,ST,,IQALUIT,NU,X0A2H0,,,,,,,7294285.7936,3241338.8868,,1
6,8e25db00-0464-49f4-8695-107d21d2189a,580d2737-3870-4dd2-b601-4542ca6cdfde,,4098,,Aput,CRT,,62,Iqaluit,Iqaluit,CY,CY,APUT,CRT,,IQALUIT,NU,X0A2H0,,,,,,,7293829.9838,3242005.4313,,1
7,9c917eaf-b06e-4f20-b0d2-02167cfea8fa,706a52a7-8f8e-4681-bb43-325cd2a1fff4,,5143,,Qajisarvik,RD,,62,Iqaluit,Iqaluit,CY,CY,QAJISARVIK,RD,,IQALUIT,NU,X0A2H0,,,,,,,7292015.6497,3242363.2385,,1
8,522b08a9-07bb-479c-afa7-9d822260b846,6ad7f84b-89be-445d-874a-ff8b17302de1,,71,,Inuit,ST,,62,Kugluktuk,Kugluktuk,HAM,HAM,,,,KUGLUKTUK,NU,X0B0E0,,,,,,,5270252.0901,3651196.1302,PO BOX 33,1
9,03124537-0508-450f-a52e-bd4a749acdac,0e9676ae-e69c-4aec-8ea5-952d689f6bad,16,2245,,Tasilik,ST,,62,Iqaluit,Iqaluit,CY,CY,TASILIK,ST,,IQALUIT,NU,X0A2H0,,,,,,,7294033.0366,3241640.3713,,1
